@relation ner_vector

@attribute person numeric
@attribute date numeric
@attribute org numeric
@attribute money numeric
@attribute gpe numeric
@attribute norp numeric
@attribute event numeric
@attribute class {True,False}

@data
1,0,0,0,4,0,0,False
2,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,2,0,1,0,0,False
2,0,2,0,0,0,0,False
0,2,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,5,0,0,0,0,False
2,0,1,0,0,1,0,False
7,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,4,2,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,1,0,False
0,0,0,0,0,0,0,False
2,0,0,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,2,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
0,2,2,0,0,0,0,False
3,0,1,0,0,0,0,False
1,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,2,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
3,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,1,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
3,0,0,0,0,2,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
1,2,0,0,0,1,0,False
0,0,0,0,2,0,0,False
2,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,1,1,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
2,0,0,0,1,1,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,1,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,2,0,0,0,0,False
1,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,1,0,False
0,0,1,0,0,0,0,False
2,0,2,0,0,0,0,False
2,0,1,2,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,0,1,0,0,False
0,0,0,1,0,0,0,False
1,1,0,2,0,0,0,False
0,1,1,0,1,0,0,False
0,0,0,0,0,0,0,False
1,0,1,1,0,0,0,False
0,0,0,1,0,1,0,False
0,2,0,0,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,1,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
1,0,1,1,0,0,0,False
0,0,0,0,0,1,0,False
0,0,0,1,2,0,0,False
1,0,0,0,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,1,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,2,0,0,False
0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,2,0,0,0,False
0,0,0,1,0,0,0,False
1,0,0,1,1,0,0,False
1,0,0,1,1,0,0,False
0,0,0,1,0,0,0,False
0,1,0,1,0,0,0,False
0,1,0,1,0,0,0,False
0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
5,0,0,0,0,0,0,False
1,0,2,0,0,0,0,False
0,0,0,0,0,2,0,False
0,0,0,0,2,0,0,False
0,0,0,0,0,0,0,False
0,0,0,2,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
4,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
3,4,1,0,1,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
4,4,1,2,10,0,0,False
2,0,1,2,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,1,1,0,1,0,0,False
1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,False
1,1,1,0,1,0,0,False
2,0,0,0,0,1,0,False
1,0,1,0,0,0,0,False
1,1,0,0,1,2,0,False
1,2,2,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,3,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,False
1,1,2,0,0,0,0,False
1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,False
1,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
4,1,0,0,1,0,0,False
1,1,1,0,0,0,0,False
3,0,2,0,0,0,0,False
3,1,0,0,0,0,0,False
1,0,2,0,0,0,0,False
1,1,1,0,0,1,0,False
2,0,0,0,0,0,0,False
2,1,0,0,0,1,0,False
1,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
4,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,2,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,2,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,1,0,0,1,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,3,0,0,0,0,0,False
0,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,1,1,0,0,0,0,False
1,1,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
3,1,1,0,1,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
3,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
3,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
5,1,1,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,1,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
4,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,1,0,0,False
4,2,0,0,1,1,0,False
1,0,0,0,1,0,0,False
1,0,1,0,0,0,0,False
1,0,2,0,1,1,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,1,0,0,0,0,0,False
1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,2,0,False
2,2,0,0,0,0,0,False
1,0,1,1,1,0,0,False
2,0,1,0,0,0,1,False
4,0,1,2,0,0,0,False
1,0,0,0,0,1,0,False
1,0,1,0,1,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
1,0,0,1,0,0,0,False
2,1,1,0,0,0,0,False
4,0,2,0,1,0,0,False
2,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
3,2,0,0,0,0,0,False
1,1,0,0,0,0,0,False
0,0,2,0,2,0,0,False
1,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
1,3,0,0,1,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,1,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
5,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
3,3,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
3,0,1,2,0,0,0,False
2,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,2,0,0,0,False
0,0,0,0,0,0,0,False
0,0,3,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
3,1,1,0,0,1,0,False
1,0,1,0,0,1,0,False
1,0,0,0,0,0,0,False
1,0,1,0,1,1,0,False
1,0,1,0,0,2,0,False
0,0,2,0,0,0,0,False
2,0,0,0,2,0,0,False
0,2,2,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,2,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,1,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,3,0,0,0,0,False
1,0,0,0,0,0,0,False
3,0,0,0,0,1,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
2,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,1,0,False
2,0,0,0,0,0,0,False
1,0,0,0,2,0,0,False
2,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,3,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
3,0,0,0,0,1,0,False
1,1,3,1,1,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
2,1,0,0,1,0,0,False
1,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,1,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
2,1,0,0,1,0,0,False
1,0,0,0,0,0,0,False
2,1,0,0,0,0,0,False
0,1,0,0,0,0,0,False
1,1,0,0,0,1,0,False
3,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,1,0,0,1,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,1,0,0,False
2,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
5,0,0,0,0,0,0,False
4,1,0,0,0,1,0,False
1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
2,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,False
2,0,1,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
2,0,0,0,1,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,1,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,1,0,0,False
1,0,1,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
1,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
0,0,1,0,0,0,0,False
1,0,1,0,0,1,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,1,0,0,0,0,False
3,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,1,0,0,0,0,False
2,0,2,0,0,0,0,False
0,0,0,2,0,0,0,False
2,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,5,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,0,0,1,0,0,False
2,0,1,0,0,0,0,False
0,0,2,0,0,0,0,False
1,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,3,5,0,0,1,0,False
0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
0,2,0,0,0,0,0,False
0,0,0,0,0,0,0,False
1,0,4,0,0,0,0,False
0,0,0,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,2,0,0,0,0,False
0,0,2,0,1,0,0,False
0,2,2,0,1,0,0,False
0,0,0,0,0,0,0,False
1,1,0,0,0,0,0,False
0,0,2,0,1,0,0,False
0,0,2,0,1,0,0,False
0,0,1,0,1,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,1,0,0,False
0,0,0,0,2,0,0,False
0,0,0,0,0,0,0,False
